	1\nnew_experiment\n	2\nnew_experiment\n	3\nnew_experiment\n	4\nnew_experiment\n	5\nnew_experiment\n	6\nnew_experiment\n	7\nnew_experiment\n	8\nnew_experiment\n	9\nnew_experiment\n	10\nnew_experiment\n	11\nnew_experiment\n	12\nnew_experiment\n	13\nnew_experiment\n	14\nnew_experiment\n	15\nnew_experiment\n	16\nnew_experiment\n	17\nnew_experiment\n	18\nnew_experiment\n	19\nnew_experiment\n	20\nnew_experiment\n	
1.63926	-0.0831551	-0.0890627	-0.0251623	-0.0378259	-0.00601196	-0.00494003	-0.0111077	0.0440979	0.122025	0.156563	0.139399	0.166458	0.544597	14.1182	10.4277	3.1711	0.346054	0.21357	0.134081	0.100786	
1.63951	-0.0862253	-0.0878162	-0.0277147	-0.0374201	-0.000591278	-0.00616837	-0.0124171	0.044342	0.120529	0.152729	0.12885	0.158131	0.514341	12.0268	9.1465	3.34349	0.349155	0.212544	0.13956	0.107002	
1.63975	-0.0906331	-0.0868314	-0.0288601	-0.0427593	-0.0010643	-0.00853729	-0.0163571	0.0386658	0.115707	0.148121	0.117805	0.15466	0.488037	10.3245	8.13803	3.44914	0.359234	0.221334	0.137852	0.114129	
1.63999	-0.0950281	-0.0834408	-0.0299931	-0.0480985	-0.00153732	-0.01091	-0.0202972	0.0329742	0.110916	0.143513	0.106773	0.151189	0.470808	8.93179	7.34252	3.5049	0.369324	0.230124	0.136144	0.121256	
1.64024	-0.0994232	-0.0766098	-0.0334295	-0.0534377	-0.00201035	-0.013279	-0.0242372	0.027298	0.106415	0.14805	0.0960304	0.156974	0.457544	7.78649	6.72061	3.53359	0.379417	0.238913	0.142954	0.128384	
1.64048	-0.103818	-0.0649921	-0.0408377	-0.0587642	-0.00246811	-0.0156479	-0.0281653	0.0216217	0.101929	0.152598	0.085288	0.162771	0.44428	6.83989	6.23967	3.55789	0.389507	0.247703	0.149765	0.135522	
1.64072	-0.102506	-0.0555309	-0.0488062	-0.0671472	-0.0053978	-0.0139198	-0.0258203	0.0231018	0.102417	0.153324	0.0795603	0.164699	0.435914	6.05193	5.8847	3.58997	0.40406	0.254329	0.163319	0.134918	
1.64097	-0.101194	-0.0540351	-0.052778	-0.0755301	-0.00831223	-0.012188	-0.0234753	0.0245972	0.107712	0.154051	0.0784849	0.166627	0.427559	5.39182	5.64071	3.64848	0.418625	0.260955	0.176873	0.134314	
1.64121	-0.0998818	-0.0562289	-0.053525	-0.0741731	-0.0112381	-0.0104599	-0.0211304	0.0260925	0.112701	0.145632	0.0774094	0.1593	0.410141	4.83453	5.49682	3.74725	0.433193	0.267581	0.190427	0.13371	
1.64145	-0.0985697	-0.0632096	-0.0502754	-0.0728034	-0.0141563	-0.00871658	-0.0187735	0.0275879	0.112915	0.137226	0.0716939	0.151984	0.392723	4.36195	5.44592	3.89593	0.447758	0.274219	0.203982	0.133117	
1.6417	-0.0923656	-0.0696915	-0.0422322	-0.0684408	-0.0164299	0.00396347	-0.00557274	0.0302582	0.103271	0.126641	0.0633441	0.147718	0.37861	3.95647	5.47413	4.09963	0.473835	0.284823	0.215783	0.133644	
1.64194	-0.0861488	-0.0761735	-0.0341766	-0.0640781	-0.0187073	0.0166435	0.00762808	0.0329132	0.0888367	0.116068	0.0550063	0.143464	0.364496	3.60799	5.58333	4.37084	0.499928	0.295427	0.227596	0.134171	
1.64218	-0.079932	-0.0840018	-0.0338529	-0.0597154	-0.0209808	0.0296288	0.0208289	0.0289001	0.0746155	0.105494	0.0463786	0.13921	0.359445	3.30803	5.77239	4.718	0.526016	0.306031	0.23089	0.132326	
1.64243	-0.0737152	-0.0894242	-0.0335167	-0.0553401	-0.023243	0.0426178	0.0340416	0.0202179	0.0651703	0.0949211	0.0377508	0.134956	0.354407	3.04658	6.04244	5.14443	0.552105	0.316635	0.234185	0.13471	
1.64267	-0.0674984	-0.0876292	-0.0309021	-0.0576736	-0.0255203	0.0613441	0.0510515	0.0150452	0.0683899	0.088146	0.0342345	0.132425	0.343692	2.81266	6.40171	5.65597	0.578186	0.326517	0.232676	0.13427	
1.64291	-0.0612817	-0.0810475	-0.0282749	-0.0600071	-0.0277824	0.0849876	0.0680614	0.00985718	0.0796356	0.0813829	0.0307302	0.129906	0.332977	2.60184	6.85996	6.25851	0.604275	0.3364	0.231179	0.133831	
1.64316	-0.0550649	-0.0770087	-0.0208792	-0.0623406	-0.0300598	0.112217	0.0850713	0.00177002	0.0861664	0.0746198	0.0338961	0.127388	0.322262	2.41028	7.43744	6.97515	0.630363	0.337628	0.221163	0.137609	
1.6434	-0.0488481	-0.0729575	-0.013471	-0.0646615	-0.0323219	0.144379	0.102093	-0.00166321	0.0927124	0.0678567	0.0417022	0.124869	0.311558	2.23875	8.1619	7.83564	0.656452	0.338868	0.211147	0.134369	
1.64364	-0.0491666	-0.0686195	-0.00615002	-0.0641035	-0.0319901	0.175915	0.116198	0.000228882	0.0954285	0.062701	0.0467411	0.125953	0.308726	2.08202	9.07029	8.88934	0.674236	0.342305	0.204536	0.121805	
1.64389	-0.0494723	-0.0642816	0.00118345	-0.0635454	-0.0316544	0.195972	0.130304	0.00212097	0.0901947	0.0575572	0.0517921	0.12705	0.305894	1.94225	10.2276	10.1867	0.692028	0.345742	0.197937	0.109242	
1.64413	-0.049778	-0.0599436	0.00825547	-0.0632918	-0.0316315	0.199226	0.143838	0.00401306	0.08255	0.0615579	0.0571331	0.128147	0.303062	1.81885	11.7082	11.8058	0.709824	0.344581	0.199855	0.0938669	
1.64437	-0.0500838	-0.0555933	0.0153399	-0.0630255	-0.0315933	0.191002	0.157384	0.00588989	0.0701141	0.0655587	0.062474	0.129243	0.300242	1.71239	13.6056	13.8329	0.727615	0.336209	0.201774	0.08272	
1.64462	-0.0528355	-0.0490614	0.016336	-0.0668301	-0.0364761	0.174683	0.171109	0.00294495	0.0550842	0.0649752	0.070703	0.141415	0.296843	1.62075	16.0107	16.3642	0.756397	0.326844	0.206522	0.0811386	
1.64486	-0.0555872	-0.0425295	0.0133603	-0.0755048	-0.046257	0.150169	0.175691	-0.00466919	0.0400696	0.0644037	0.0789441	0.153599	0.293444	1.53374	19.0187	19.4796	0.785191	0.31748	0.21128	0.0795571	
1.6451	-0.0583389	-0.0407844	0.0112685	-0.0857012	-0.0575829	0.119709	0.175037	-0.0119781	0.034317	0.0638322	0.0871851	0.170122	0.290046	1.44287	22.6922	23.2177	0.814545	0.307665	0.224025	0.0782393	
1.64535	-0.0610906	-0.0390268	0.0115798	-0.0877684	-0.0607147	0.0892639	0.165252	-0.0146332	0.0285797	0.0632606	0.0954262	0.178931	0.286659	1.35663	27.0465	27.5516	0.843895	0.297861	0.236769	0.0769324	
1.64559	-0.0670653	-0.0350379	0.0121276	-0.0801591	-0.0533905	0.0662613	0.144148	-0.012558	0.0309753	0.0602006	0.106398	0.184102	0.290565	1.27956	31.9967	32.3388	0.879948	0.29306	0.248815	0.0810287	
1.64583	-0.07304	-0.0310365	0.0126755	-0.0676672	-0.0411568	0.0432587	0.118472	-0.00584412	0.0334015	0.0571524	0.11737	0.189272	0.294471	1.20711	37.2798	37.2463	0.92495	0.288271	0.252353	0.0851251	
1.64608	-0.0790148	-0.03247	0.014568	-0.0574199	-0.0311699	0.0300903	0.0947963	-0.00144958	0.0358124	0.0632487	0.128342	0.19396	0.289314	1.13929	42.405	41.7315	0.974148	0.28347	0.252153	0.0892214	
1.64632	-0.0849768	-0.0386902	0.0140824	-0.04716	-0.0211716	0.0169258	0.0711206	0.00296021	0.0382233	0.0693451	0.139314	0.198648	0.284157	1.07609	46.6934	45.1512	1.02335	0.278681	0.251965	0.0933288	
1.64656	-0.0930918	-0.0527387	0.00765783	-0.0416813	-0.019062	0.00928879	0.0591577	0.00300598	0.0364227	0.0832523	0.147676	0.205071	0.27277	1.0152	49.4679	46.9686	1.07767	0.274422	0.249636	0.0925051	
1.6468	-0.101194	-0.0691805	-0.00114483	-0.0361899	-0.0169525	0.00165558	0.0471948	0.0030365	0.0346527	0.0971595	0.156038	0.211494	0.261382	0.958931	50.3078	46.969	1.13647	0.270173	0.247317	0.0916814	
1.64705	-0.103907	-0.0840766	-0.00995994	-0.0404511	-0.014843	0.00386047	0.0352319	0.00306702	0.0328674	0.111067	0.1644	0.217918	0.249995	0.911423	49.1632	45.2992	1.20692	0.266364	0.249514	0.0911213	
1.64729	-0.101716	-0.0989727	-0.0163721	-0.0446997	-0.012722	0.00606155	0.0232691	0.00312805	0.0310822	0.124974	0.172774	0.224341	0.238619	0.87162	46.3359	42.3467	1.2923	0.262567	0.243202	0.0905722	
1.64753	-0.0963275	-0.107998	-0.0218006	-0.0457143	-0.0165443	-0.00218582	0.0128775	0.0045166	0.0358124	0.12963	0.181571	0.218569	0.225532	0.833534	42.3228	38.5516	1.40535	0.261417	0.229559	0.0943172	
1.64778	-0.0909388	-0.109032	-0.0248386	-0.0467162	-0.0203667	-0.0104332	0.00248587	0.00590515	0.0405884	0.134297	0.190368	0.212796	0.212445	0.795456	37.6588	34.3191	1.54525	0.267491	0.211668	0.102279	
1.64802	-0.0873845	-0.104732	-0.0266813	-0.0477307	-0.0269508	-0.0186844	-0.00790578	0.0072937	0.0453491	0.138965	0.196844	0.197768	0.199358	0.767105	32.81	29.9832	1.71386	0.278152	0.196162	0.107869	
1.64826	-0.0887094	-0.0980378	-0.0324957	-0.0487326	-0.028614	-0.0269318	-0.0182974	0.00871277	0.0500946	0.143632	0.198681	0.18274	0.186271	0.738754	28.1381	25.8204	1.90932	0.288823	0.180667	0.11347	
1.64851	-0.0943275	-0.0881029	-0.0417591	-0.0503559	-0.028141	-0.0376396	-0.0254513	0.00544739	0.0518494	0.138393	0.197328	0.161638	0.178471	0.710793	23.8926	22.0305	2.13703	0.298672	0.168798	0.119324	
1.64875	-0.0999328	-0.078168	-0.0486194	-0.0519666	-0.027668	-0.0483475	-0.0326052	0.00218201	0.0536194	0.133154	0.191334	0.140536	0.170671	0.682823	20.2019	18.7307	2.38563	0.308532	0.16546	0.125177	
1.64899	-0.108608	-0.0680835	-0.0491175	-0.0535899	-0.026886	-0.0492172	-0.0306174	-0.00106812	0.0553894	0.127915	0.180991	0.117313	0.16287	0.654854	17.0897	15.9549	2.63497	0.318381	0.165837	0.13103	
1.64924	-0.112379	-0.0579991	-0.049603	-0.0552005	-0.0260963	-0.0500908	-0.0286295	-0.00431824	0.0571442	0.122676	0.166019	0.0987172	0.155082	0.626892	14.5205	13.681	2.85747	0.328242	0.166225	0.136895	
1.64948	-0.111997	-0.0540102	-0.0538487	-0.0535645	-0.0265541	-0.0521774	-0.0194163	-0.00720215	0.0587158	0.11009	0.150624	0.0919564	0.150645	0.601837	12.4203	11.8507	3.02871	0.343105	0.162077	0.138443	
1.64972	-0.111602	-0.0500212	-0.058082	-0.0519286	-0.0270157	-0.0542641	-0.0102031	-0.0100861	0.0602875	0.0975048	0.13523	0.0929085	0.14622	0.576797	10.707	10.3931	3.13133	0.35798	0.157928	0.139992	
1.64997	-0.110901	-0.0460323	-0.0623152	-0.0502926	-0.0274773	-0.0563507	-0.000989914	-0.01297	0.0522766	0.0809186	0.124185	0.0898112	0.141783	0.551758	9.30077	9.24596	3.17327	0.372844	0.154312	0.141804	
1.65021	-0.110201	-0.0420309	-0.0665485	-0.0486565	-0.0279236	-0.0584412	0.0082233	-0.0158386	0.0442505	0.0719646	0.113141	0.086714	0.137358	0.526711	8.1435	8.34831	3.18239	0.387718	0.150696	0.143627	
1.65045	-0.105423	-0.0420309	-0.0677437	-0.0429622	-0.0205078	-0.0623741	0.0111515	-0.0137787	0.03685	0.0736673	0.105866	0.0864127	0.134809	0.509949	7.18419	7.63998	3.17707	0.400959	0.152582	0.156421	
1.6507	-0.100646	-0.0420185	-0.068939	-0.0372679	-0.013092	-0.0663033	0.0140797	-0.0117188	0.0294342	0.0799541	0.0985921	0.0861114	0.132271	0.493187	6.38385	7.08723	3.17622	0.414211	0.162986	0.173433	
1.65094	-0.0958689	-0.0420185	-0.0712299	-0.0315736	-0.00322342	-0.0702362	0.0170079	-0.0122681	0.0220184	0.0841334	0.0913178	0.0858102	0.120671	0.476425	5.70724	6.66584	3.19429	0.427452	0.178005	0.188072	
1.65118	-0.0910917	-0.042006	-0.0711303	-0.0258793	0.00175095	-0.0741692	0.0199361	-0.00816345	0.0146027	0.0883246	0.0840555	0.0855089	0.109071	0.459663	5.12961	6.35893	3.24519	0.440704	0.201541	0.202722	
1.65143	-0.0831678	-0.0378675	-0.0617798	-0.0243955	0.000370026	-0.0674438	0.0205313	0.00135803	0.0189667	0.0893129	0.0793428	0.0830865	0.0988757	0.438652	4.63235	6.15901	3.33812	0.453675	0.232044	0.220348	
1.65167	-0.0752312	-0.033729	-0.0484327	-0.0229117	-0.00592041	-0.0607185	0.0211265	0.0108795	0.0233307	0.0903012	0.0746302	0.0806642	0.0886917	0.417656	4.20408	6.06183	3.48175	0.466657	0.262547	0.237975	
1.65191	-0.0672946	-0.0295905	-0.0371772	-0.0214279	-0.009758	-0.053997	0.022293	0.0206909	0.02771	0.0912894	0.0699176	0.0782419	0.0875589	0.401566	3.83953	6.05307	3.68394	0.488281	0.289588	0.255601	
1.65216	-0.059358	-0.0254396	-0.0259218	-0.019944	-0.0135803	-0.0472717	0.0234596	0.0305023	0.032074	0.0922896	0.0652049	0.0758195	0.0864378	0.393173	3.52599	6.13532	3.94876	0.509918	0.308112	0.273238	
1.6524	-0.0514214	-0.0255891	-0.0170569	-0.0241418	-0.0177231	-0.0446472	0.0318633	0.0403137	0.036438	0.0970881	0.0556589	0.0710833	0.0924797	0.379883	3.25705	6.30378	4.2781	0.53605	0.320335	0.284276	
1.65264	-0.0434848	-0.0257263	-0.00819194	-0.0283397	-0.021862	-0.0420189	0.0494089	0.0501251	0.0408173	0.101898	0.0461128	0.0663471	0.0985335	0.366585	3.02112	6.55737	4.67008	0.562194	0.328299	0.295313	
1.65289	-0.0355482	-0.0231833	0.00261529	-0.0325375	-0.0260048	-0.0393944	0.0709539	0.0599365	0.0451813	0.106411	0.0368567	0.0616109	0.104587	0.354057	2.80956	6.89646	5.13589	0.588326	0.338126	0.308722	
1.65313	-0.0276116	-0.0254146	0.00943828	-0.0367353	-0.0301361	-0.0367699	0.092499	0.0697632	0.0495453	0.110936	0.0276127	0.0568747	0.110641	0.34153	2.61899	7.33242	5.68822	0.61447	0.347954	0.317925	
1.65337	-0.0246943	-0.030301	0.00584002	-0.0382191	-0.034584	-0.0399971	0.113782	0.0883636	0.0480499	0.111412	0.0184532	0.0604058	0.114394	0.334404	2.44601	7.88474	6.34918	0.638788	0.344094	0.31429	
1.65362	-0.0217642	-0.035175	-0.00253931	-0.0396902	-0.0390205	-0.0432129	0.135065	0.106964	0.0466003	0.107328	0.013946	0.0639368	0.118146	0.331917	2.28204	8.58089	7.13246	0.663106	0.340245	0.310655	
1.65386	-0.018847	-0.0403606	-0.00847831	-0.041174	-0.043457	-0.0492058	0.155682	0.125275	0.045105	0.105804	0.016109	0.0674679	0.121899	0.326813	2.12782	9.45683	8.06937	0.687424	0.336385	0.306756	
1.6541	-0.0159169	-0.0455337	-0.0144048	-0.0426452	-0.0478935	-0.0502701	0.176298	0.1436	0.0436554	0.104292	0.018272	0.071011	0.125651	0.321724	1.98859	10.5647	9.21807	0.711743	0.332536	0.302868	
1.65435	-0.0154456	-0.0451348	-0.0153636	-0.0447377	-0.0477371	-0.0483742	0.191011	0.161514	0.0445557	0.0971476	0.0199516	0.0745421	0.129404	0.31691	1.86492	11.9745	10.6513	0.739667	0.322287	0.301078	
1.65459	-0.0149615	-0.0447235	-0.0163098	-0.0468176	-0.0475731	-0.046463	0.195058	0.174789	0.0455017	0.0900154	0.0216312	0.0780731	0.133157	0.312103	1.75625	13.7688	12.4514	0.767591	0.312049	0.299288	
1.65483	-0.0144774	-0.0443246	-0.0172685	-0.0492145	-0.0446434	-0.0442619	0.193868	0.18573	0.046402	0.083169	0.0236009	0.0816042	0.136909	0.307297	1.65892	16.0489	14.7091	0.795515	0.301801	0.297498	
1.65508	-0.0139933	-0.0439132	-0.0182148	-0.0515988	-0.046627	-0.0420456	0.185071	0.188934	0.047348	0.0763225	0.0255705	0.0851473	0.140674	0.30249	1.57659	18.9073	17.5186	0.823439	0.291563	0.295719	
1.65532	-0.0140824	-0.042567	-0.0204185	-0.0480605	-0.0514832	-0.0397911	0.163979	0.180099	0.0483551	0.0697975	0.0264647	0.0935954	0.148202	0.296715	1.50423	22.4073	20.9448	0.861009	0.278696	0.285099	
1.65556	-0.0141589	-0.0412082	-0.0226223	-0.0493794	-0.0563316	-0.0375252	0.138315	0.17128	0.0493774	0.0678567	0.0320111	0.102043	0.155731	0.290955	1.43638	26.5677	25.0005	0.89858	0.265841	0.274479	
1.65581	-0.014248	-0.039862	-0.0296072	-0.0577116	-0.0611763	-0.0352707	0.115032	0.164597	0.0503998	0.0633321	0.0442277	0.110491	0.16326	0.285179	1.3675	31.3079	29.6032	0.936691	0.252974	0.26386	
1.65605	-0.0143245	-0.0385032	-0.0365796	-0.0660312	-0.066021	-0.0330009	0.091749	0.153259	0.0514221	0.0588194	0.0564443	0.118952	0.170789	0.279411	1.29862	36.3915	34.5012	0.974802	0.240119	0.253251	
1.65629	-0.0114581	-0.0411459	-0.042668	-0.070305	-0.0739479	-0.0365906	0.0666568	0.139297	0.0476532	0.054771	0.0663408	0.125086	0.184171	0.277969	1.2349	41.3797	39.2348	1.02013	0.24216	0.242631	
1.65653	-0.00857905	-0.0437761	-0.0487439	-0.0745663	-0.0769501	-0.0401611	0.0461354	0.125336	0.0438843	0.0507346	0.0762373	0.13122	0.197553	0.276535	1.18017	45.6429	43.1659	1.0741	0.244212	0.232011	
1.65678	-0.00784016	-0.0464187	-0.0495532	-0.0718396	-0.0756607	-0.0368309	0.0296136	0.111099	0.0401154	0.0558426	0.0814937	0.137354	0.210462	0.277687	1.12938	48.5272	45.6853	1.13656	0.246253	0.221392	
1.65702	-0.0119932	-0.0490489	-0.045569	-0.0642303	-0.069458	-0.0285721	0.0176745	0.0968475	0.0363464	0.0609507	0.0867501	0.1435	0.223384	0.274239	1.07859	49.5886	46.4537	1.21343	0.248305	0.210783	
1.65726	-0.016643	-0.0506943	-0.0398417	-0.0625309	-0.0636826	-0.0170822	0.00896126	0.0824585	0.0337982	0.0651181	0.0914386	0.152575	0.233899	0.265755	1.03497	48.7662	45.4907	1.30966	0.246696	0.21287	
1.65751	-0.0212802	-0.0523273	-0.0341019	-0.0608188	-0.057888	-0.00803757	0.000259936	0.0680847	0.0312805	0.0692974	0.0961391	0.16165	0.23686	0.257278	0.991348	46.3323	43.0989	1.42607	0.245099	0.214956	
1.65775	-0.0180826	-0.0539727	-0.0256727	-0.058815	-0.0517921	-0.00269699	-0.00816762	0.0510864	0.0287323	0.0734648	0.10345	0.173038	0.231515	0.248512	0.956726	42.7412	39.7074	1.5681	0.243491	0.217043	
1.65799	-0.0148723	-0.0556057	-0.0220247	-0.0567985	-0.0456924	-0.00554276	-0.0165833	0.0387421	0.0261841	0.0776442	0.10612	0.179811	0.221638	0.239746	0.922116	38.4485	35.7223	1.73608	0.241894	0.21914	
1.65824	-0.0141207	-0.0516666	-0.0255482	-0.054186	-0.039608	-0.0133171	-0.0238681	0.0315247	0.0218658	0.0782871	0.102604	0.177124	0.206474	0.23098	0.887307	33.8424	31.4922	1.93255	0.251821	0.221227	
1.65848	-0.0133563	-0.0477151	-0.0338529	-0.0515608	-0.0335083	-0.0235367	-0.0311411	0.0243225	0.0175476	0.078942	0.0990875	0.169809	0.19131	0.222214	0.852509	29.2511	27.3188	2.15499	0.261759	0.223314	
1.65872	-0.0125919	-0.0437761	-0.0394681	-0.0492526	-0.0277176	-0.0355148	-0.0381284	0.0174103	0.0131989	0.0821688	0.0952812	0.164807	0.175863	0.213158	0.8177	24.9323	23.4366	2.39149	0.271686	0.2254	
1.65897	-0.0118276	-0.0398245	-0.0450834	-0.0469317	-0.0219269	-0.0425568	-0.0451156	0.0104828	0.00886536	0.0808233	0.0914748	0.159818	0.160428	0.204109	0.782902	21.0627	20.0048	2.61933	0.281624	0.227498	
1.65921	-0.0134709	-0.0417193	-0.0457807	-0.0501023	-0.0120583	-0.0450554	-0.0539241	0.0102386	0.0133514	0.0736077	0.0800195	0.153033	0.142479	0.190422	0.754466	17.7298	17.083	2.81301	0.293637	0.222512	
1.65945	-0.0151016	-0.0436016	-0.0416844	-0.0581301	-0.00708389	-0.0450821	-0.0581498	0.0100098	0.017868	0.066404	0.0685763	0.146248	0.12453	0.172134	0.726031	14.9458	14.6712	2.9461	0.30566	0.217526	
1.6597	-0.016745	-0.0454963	-0.0326078	-0.0631269	-0.00916672	-0.0463486	-0.0558167	0.00978088	0.0319672	0.0589027	0.0574231	0.139174	0.104316	0.153831	0.706593	12.666	12.7214	3.01321	0.309154	0.21254	
1.65994	-0.0183756	-0.0473785	-0.0235312	-0.068111	-0.0112534	-0.0476036	-0.0534717	0.009552	0.046051	0.0514133	0.0462698	0.132112	0.0886327	0.14016	0.687167	10.8118	11.1684	3.0255	0.312659	0.207565	
1.66018	-0.0180826	-0.0492733	-0.0154507	-0.0700641	-0.0142708	-0.051281	-0.0451394	0.00959778	0.0563354	0.0477221	0.0405301	0.127641	0.0822014	0.134369	0.662668	9.30429	9.93908	3.01003	0.318815	0.211716	
1.66043	-0.0177768	-0.0511556	-0.0121513	-0.0671345	-0.0172729	-0.0574036	-0.0367952	0.00965881	0.0666504	0.0440429	0.0394305	0.118542	0.0803015	0.128593	0.638181	8.07566	8.96925	2.98591	0.324982	0.215868	
1.66067	-0.0177768	-0.0530503	-0.0141309	-0.057217	-0.0104599	-0.063385	-0.0287366	0.0071106	0.0609894	0.0403637	0.0403609	0.112046	0.0761358	0.123093	0.613682	7.06938	8.20489	2.97476	0.331138	0.220019	
1.66091	-0.0177768	-0.0549326	-0.0161106	-0.0472869	-0.00364685	-0.0668945	-0.020678	0.00920105	0.0552979	0.0366845	0.0412914	0.105562	0.071982	0.117607	0.589195	6.2363	7.61055	2.98381	0.337305	0.224181	
1.66116	-0.0130123	-0.0506819	-0.0192108	-0.0401087	0.00463867	-0.0663567	-0.0101317	0.0127563	0.0508423	0.0417568	0.0341257	0.097958	0.0660109	0.11219	0.568141	5.53818	7.16177	3.02605	0.355374	0.243345	
1.6614	-0.0131397	-0.0464312	-0.0222986	-0.0329306	0.0129356	-0.0633469	-0.00414431	0.0162964	0.0464478	0.046841	0.0269601	0.0903535	0.0600516	0.106781	0.547086	4.94867	6.83529	3.11156	0.373454	0.26252	
1.66164	-0.0186686	-0.0421805	-0.0253864	-0.0309268	0.0141754	-0.0588112	-0.00472754	0.0204315	0.05159	0.0516276	0.0247247	0.0827491	0.0540805	0.101364	0.526032	4.44941	6.61582	3.2472	0.391533	0.281684	
1.66189	-0.0241847	-0.0379174	-0.0284742	-0.0370396	0.0105057	-0.0591812	-0.00531083	0.0245667	0.0567932	0.0564261	0.0302348	0.0751567	0.0481211	0.0959625	0.504977	4.02355	6.48884	3.43765	0.409613	0.300859	
1.66213	-0.0254332	-0.0297775	-0.0224107	-0.038181	0.0075531	-0.0650482	-0.00941747	0.0317078	0.0565338	0.0608316	0.038923	0.0675523	0.0459262	0.0911255	0.484111	3.65565	6.45022	3.68074	0.42929	0.31317	
1.66237	-0.0266689	-0.0216376	-0.0163347	-0.0393224	0.00460052	-0.0709038	-0.0135241	0.0434875	0.0563202	0.0606768	0.0476232	0.0599599	0.0437431	0.0862885	0.463244	3.33179	6.49811	3.97289	0.448967	0.325492	
1.66262	-0.0279174	-0.0190822	-0.0105576	-0.0409711	0.00133896	-0.0769081	-0.0176308	0.0619659	0.0565948	0.0568071	0.0475144	0.0526447	0.0415482	0.0817337	0.451375	3.04681	6.62468	4.32165	0.477162	0.323745	
1.66286	-0.0291531	-0.021301	-0.00478044	-0.0426071	-0.00191879	-0.0829163	-0.0217375	0.0804443	0.0568695	0.0483651	0.0474178	0.0453415	0.0393651	0.0772018	0.439506	2.8	6.83776	4.73676	0.505358	0.32201	
1.6631	-0.0283632	-0.0266736	-0.00270116	-0.0439007	-0.0103073	-0.0862732	-0.0239038	0.0979462	0.0585327	0.0363392	0.0494841	0.0481977	0.0396719	0.0797729	0.429465	2.58395	7.13883	5.22857	0.532788	0.313235	
1.66335	-0.0275734	-0.0368329	-0.00539052	-0.0451943	-0.0186806	-0.0871582	-0.0260584	0.115463	0.0681763	0.0288974	0.0515504	0.0556816	0.0399905	0.0869751	0.419424	2.38847	7.53835	5.80983	0.560229	0.304472	
1.66359	-0.0267836	-0.0490863	-0.0135582	-0.0464879	-0.0298157	-0.0825195	-0.0256417	0.132965	0.0848541	0.0277305	0.0579668	0.0605624	0.0402973	0.100525	0.409383	2.21352	8.04899	6.49746	0.58767	0.295697	
1.66383	-0.025981	-0.0613273	-0.0265069	-0.0477815	-0.0360413	-0.0729523	-0.029796	0.150467	0.109467	0.0265755	0.0643954	0.0654553	0.0406159	0.114082	0.399342	2.065	8.69386	7.31491	0.615112	0.286933	
1.66408	-0.0305926	-0.0699907	-0.0394681	-0.0531333	-0.039814	-0.0676994	-0.0361405	0.162933	0.134506	0.0283615	0.0684917	0.0664797	0.0437549	0.11512	0.390426	1.93665	9.50019	8.30688	0.635277	0.289228	
1.66432	-0.0351915	-0.0738674	-0.0476358	-0.0584852	-0.0435829	-0.0648956	-0.042485	0.1754	0.159546	0.0301595	0.06796	0.0675161	0.0469057	0.111534	0.38151	1.81711	10.5124	9.53831	0.655442	0.291535	
1.66456	-0.0425548	-0.0719602	-0.0503252	-0.0638371	-0.0439796	-0.0603981	-0.0491151	0.187576	0.184586	0.0319574	0.0607461	0.0711436	0.0500446	0.110542	0.372594	1.70454	11.7941	11.0788	0.675606	0.29383	
1.66481	-0.0450135	-0.0652539	-0.0482335	-0.0691763	-0.0492859	-0.0559044	-0.0557453	0.199768	0.209625	0.0337554	0.0535442	0.0701554	0.0531954	0.109573	0.363678	1.60078	13.4249	13.0087	0.695771	0.296136	
1.66505	-0.0417013	-0.0576749	-0.0395304	-0.0688466	-0.0582619	-0.0554543	-0.0652799	0.209839	0.222	0.0415663	0.0452427	0.0678053	0.0603112	0.107224	0.353508	1.50593	15.501	15.4165	0.720196	0.296718	
1.66529	-0.0383763	-0.0500835	-0.0308149	-0.0685169	-0.0623131	-0.0550079	-0.0748026	0.215271	0.226364	0.0493891	0.0369533	0.0654553	0.067427	0.104881	0.343338	1.41989	18.1112	18.3753	0.74462	0.2973	
1.66554	-0.0347456	-0.042193	-0.0218006	-0.0681871	-0.0626831	-0.0545578	-0.0777546	0.211868	0.223755	0.0597719	0.0260538	0.0628161	0.0805847	0.107437	0.342166	1.34412	21.338	21.9317	0.769577	0.297882	
1.66578	-0.0311149	-0.0343024	-0.0127863	-0.0678574	-0.0581436	-0.0541115	-0.0761358	0.200745	0.213165	0.0655944	0.0197945	0.0601888	0.0982738	0.117714	0.340995	1.26837	25.2242	26.0621	0.794544	0.298464	
1.66602	-0.0364527	-0.0360974	-0.00707137	-0.0634694	-0.053299	-0.0536613	-0.0723267	0.17865	0.195389	0.0716907	0.0203987	0.0595742	0.114547	0.134048	0.345541	1.19407	29.7337	30.635	0.829794	0.299046	
