	1\nnew_experiment\n	2\nnew_experiment\n	3\nnew_experiment\n	4\nnew_experiment\n	5\nnew_experiment\n	6\nnew_experiment\n	7\nnew_experiment\n	8\nnew_experiment\n	9\nnew_experiment\n	10\nnew_experiment\n	11\nnew_experiment\n	12\nnew_experiment\n	13\nnew_experiment\n	14\nnew_experiment\n	15\nnew_experiment\n	16\nnew_experiment\n	17\nnew_experiment\n	18\nnew_experiment\n	19\nnew_experiment\n	20\nnew_experiment\n	
3.65824	7.38985	0.336305	0.0605485	0.224302	0.147182	0.012928	0.181381	0.110611	0.351486	0.118628	0.146661	0.0387494	0.0735397	0.109489	-0.0569174	0.0788621	0.0653801	0.0419568	-0.0251535	0.0720124	
3.65848	6.74259	0.338337	0.058519	0.207879	0.150928	0.0167198	0.170906	0.101059	0.341751	0.111341	0.151664	0.0490895	0.0815523	0.108742	-0.0640175	0.0702625	0.0630722	0.040751	-0.0204506	0.0706836	
3.65873	6.0252	0.343759	0.0636612	0.195552	0.146481	0.0188179	0.160896	0.0971985	0.331116	0.104054	0.159071	0.0527652	0.0834168	0.117416	-0.0712114	0.0609291	0.0586586	0.0330431	-0.013618	0.0644237	
3.65897	5.32412	0.349182	0.0688033	0.188107	0.142044	0.0209198	0.150897	0.0933685	0.32048	0.0967666	0.16185	0.0564529	0.0852931	0.130722	-0.0709068	0.0515957	0.0520172	0.0253465	-0.00678542	0.0581749	
3.65921	4.68296	0.355103	0.0736466	0.183301	0.137596	0.0259399	0.147171	0.0853424	0.309845	0.0894796	0.157947	0.0601286	0.0871576	0.141914	-0.0601042	0.0507931	0.0421448	0.0176499	4.71473e-05	0.051926	
3.65946	4.12335	0.361024	0.0785024	0.183364	0.13316	0.0260429	0.148028	0.0773315	0.29924	0.0822045	0.154056	0.0638163	0.0890339	0.153107	-0.0493017	0.0500019	0.0322876	0.00995329	0.00689082	0.0456772	
3.6597	3.65468	0.365586	0.0802082	0.18443	0.135258	0.021637	0.146731	0.0679626	0.289307	0.0882532	0.147543	0.0592488	0.0884911	0.158081	-0.0414049	0.0462181	0.0284767	0.00517529	0.0106177	0.046402	
3.65994	3.28059	0.378139	0.0771329	0.183073	0.137352	0.0147705	0.145433	0.0585938	0.279373	0.0943019	0.141042	0.0546934	0.0879483	0.163063	-0.033508	0.0424343	0.0291405	0.00040859	0.0143445	0.0471378	
3.66019	2.99211	0.398968	0.0767469	0.178507	0.13945	0.00898361	0.144421	0.0492096	0.264343	0.100351	0.134819	0.0501259	0.0874054	0.158798	-0.0301103	0.0303031	0.0284081	-0.00436941	0.0178052	0.0478736	
3.66043	2.77865	0.424585	0.0763609	0.173954	0.14156	0.0031929	0.143421	0.0398407	0.241318	0.106399	0.128608	0.0455705	0.0868744	0.154541	-0.0267125	0.018172	0.0254478	-0.00913614	0.0212658	0.0486094	
3.66067	2.62632	0.44352	0.0738832	0.174918	0.136497	0.00790787	0.140696	0.0355072	0.214706	0.120354	0.119678	0.0448594	0.0863316	0.152	-0.0250957	0.0105356	0.0213585	-0.00363693	0.0207334	0.0444142	
3.66092	2.52292	0.454477	0.0714055	0.175894	0.131447	0.012619	0.137982	0.031189	0.188095	0.134309	0.1154	0.0441605	0.0858006	0.149475	-0.0234788	0.0102375	0.0150414	0.00187352	0.0159418	0.04023	
3.66116	2.46639	0.47022	0.0692266	0.177023	0.126896	0.017025	0.135256	0.0268555	0.158798	0.14312	0.114881	0.0434494	0.0852577	0.156189	-0.0218619	0.0146175	0.00731659	0.0160384	0.00644714	0.0360458	
3.6614	2.44575	0.485964	0.0670602	0.178152	0.122356	0.021431	0.132542	0.022522	0.134277	0.144323	0.119013	0.0427504	0.0847267	0.162903	-0.0202451	0.019009	0.00407791	0.0302034	-0.00303638	0.0318616	
3.66165	2.45512	0.506569	0.0666369	0.18117	0.119057	0.0227776	0.134113	0.0224609	0.118332	0.137905	0.12346	0.0393158	0.0828504	0.169884	-0.0219674	0.025258	-0.000514984	0.0411792	-0.0119653	0.0244926	
3.66189	2.49383	0.527175	0.0710071	0.186636	0.123955	0.0192184	0.135696	0.0223846	0.110367	0.126927	0.123267	0.0358811	0.0809741	0.176872	-0.0236897	0.0315071	-0.00509262	0.0521551	-0.0208942	0.0171236	
3.66213	2.56231	0.548279	0.0819513	0.19332	0.137531	0.0184097	0.136994	0.0331573	0.105118	0.109376	0.125974	0.0324465	0.0790978	0.174614	-0.025412	0.0377561	-0.0034256	0.0631309	-0.0279597	0.00975455	
3.66238	2.65361	0.569395	0.0928955	0.195133	0.156029	0.0176163	0.138291	0.0439453	0.104675	0.0918253	0.128693	0.0290118	0.0772333	0.172363	-0.0271343	0.0440166	0.00271225	0.0741068	-0.030766	0.00239651	
3.66262	2.76896	0.594787	0.101549	0.190644	0.170834	0.0168076	0.135291	0.0566559	0.110992	0.077406	0.130336	0.030687	0.0763955	0.175301	-0.0266071	0.0427439	0.00577927	0.0814766	-0.0297566	-0.00207323	
3.66286	2.90715	0.628156	0.105421	0.183732	0.180744	0.0160141	0.127733	0.0693817	0.117294	0.0706191	0.131991	0.0323621	0.0755576	0.178246	-0.0260798	0.0414711	0.00138474	0.0888464	-0.0287473	-0.00653198	
3.66311	3.07264	0.673294	0.10242	0.177886	0.188183	0.0182953	0.122745	0.0820923	0.123947	0.0722146	0.142915	0.0340373	0.0767023	0.18119	-0.0258338	0.0401984	-0.000911713	0.0957655	-0.031731	-0.006521	
3.66335	3.26097	0.718443	0.0994196	0.172039	0.187454	0.0156555	0.117758	0.0948334	0.130585	0.0783824	0.153851	0.0357245	0.0823902	0.184143	-0.0255877	0.0389371	0.00127029	0.102696	-0.0347036	0.000529543	
3.66359	3.48094	0.765974	0.0957591	0.166992	0.179249	0.0105972	0.118758	0.107697	0.133881	0.0792992	0.162793	0.038653	0.0899544	0.184143	-0.0270757	0.0366095	0.00842285	0.104116	-0.0326294	0.0148173	
3.66384	3.74331	0.818291	0.0921111	0.161957	0.166142	0.0104675	0.11977	0.12056	0.137222	0.0802279	0.171735	0.0415815	0.0975186	0.184151	-0.0330628	0.0342819	0.0178261	0.0983235	-0.0305552	0.0291051	
3.66408	4.06601	0.880281	0.0932441	0.157074	0.155277	0.0141716	0.11821	0.138077	0.140564	0.0814424	0.180386	0.0398822	0.100363	0.174911	-0.0390499	0.0319543	0.0262527	0.0879336	-0.0268838	0.0393515	
3.66432	4.47024	0.950261	0.0943771	0.152191	0.144421	0.0228043	0.121222	0.155579	0.14389	0.0826569	0.18905	0.0381829	0.0986868	0.16568	-0.0405379	0.0296381	0.0346756	0.0775438	-0.0189532	0.0425802	
3.66457	4.97516	1.03	0.0996936	0.149325	0.137543	0.0344467	0.131268	0.172226	0.143021	0.0853836	0.193932	0.0340734	0.0942616	0.156441	-0.0365894	0.0364834	0.0357819	0.0751773	-0.0104901	0.040263	
3.66481	5.60727	1.1241	0.10501	0.148907	0.13068	0.043644	0.141326	0.188873	0.142166	0.0881222	0.194186	0.0299639	0.0898364	0.147209	-0.032641	0.0433287	0.0368919	0.0728108	-0.00628628	0.0379567	
3.66505	6.40041	1.23655	0.107338	0.150923	0.123802	0.044693	0.154242	0.197769	0.141617	0.0908608	0.197328	0.0335672	0.0848447	0.147224	-0.0284114	0.0413679	0.0379982	0.0704444	-0.00651921	0.0352002	
3.6653	7.40553	1.36976	0.114448	0.155375	0.116936	0.045742	0.162586	0.206665	0.141037	0.0935994	0.200482	0.0371827	0.0798648	0.147232	-0.0241818	0.0394187	0.0391045	0.0680892	-0.0110003	0.0324547	
3.66554	8.7066	1.53335	0.124433	0.163263	0.122063	0.0474586	0.170918	0.211914	0.147903	0.098505	0.211139	0.0448835	0.0704361	0.147224	-0.0204794	0.0355432	0.043869	0.0603701	-0.0105788	0.0224499	
3.66578	10.3892	1.73684	0.12965	0.176021	0.127201	0.0491867	0.179262	0.217148	0.159592	0.103411	0.226437	0.0525964	0.056476	0.147224	-0.016777	0.0316791	0.0486488	0.0526509	-0.00305855	0.0124452	
3.66603	12.5472	1.98978	0.135166	0.19091	0.132328	0.0512123	0.187321	0.219879	0.174973	0.117461	0.239125	0.0494992	0.0427991	0.147209	-0.0130746	0.036621	0.0544052	0.0449317	0.000202447	0.00244044	
3.66627	15.2563	2.30178	0.145462	0.205812	0.137466	0.0532494	0.19538	0.217957	0.195145	0.131523	0.251825	0.0464141	0.0336654	0.147209	-0.00937226	0.0415629	0.0579224	0.0372126	0.00346345	-0.00755332	
3.66651	18.5345	2.68497	0.156456	0.2172	0.137684	0.0622406	0.203426	0.208084	0.212708	0.158909	0.266543	0.0432204	0.0304674	0.147774	-0.00435764	0.0510797	0.0550575	0.0359843	0.00654697	-0.00894806	
3.66676	22.3117	3.14633	0.16745	0.226154	0.137917	0.0761642	0.211485	0.19046	0.222305	0.186294	0.281273	0.0400389	0.0318009	0.148354	0.000656977	0.0606081	0.0477142	0.034756	0.0096305	-0.0103318	
3.667	26.3759	3.68748	0.181134	0.2311	0.138134	0.0897789	0.219543	0.17691	0.223404	0.213204	0.295701	0.0445702	0.0308686	0.148933	-0.000795856	0.0613305	0.0427513	0.0335277	0.012714	-0.00329225	
3.66724	30.3129	4.30363	0.190036	0.231189	0.138363	0.0984764	0.227602	0.163361	0.219711	0.240126	0.310141	0.0491015	0.0299482	0.149513	-0.00674778	0.0620528	0.0377884	0.0323106	0.0158087	0.0037583	
3.66748	33.5127	4.96818	0.18782	0.22883	0.14666	0.101421	0.227697	0.151749	0.212372	0.264939	0.3193	0.0592127	0.0322257	0.149788	-0.0179955	0.0569389	0.0304832	0.0390156	0.0145442	0.00548249	
3.66773	35.2808	5.62476	0.180835	0.226471	0.154968	0.0994606	0.227804	0.140137	0.205032	0.282133	0.32382	0.0693359	0.0345032	0.150078	-0.0292433	0.0518365	0.0231857	0.0457205	0.0132797	0.00720669	
3.66797	35.1475	6.19457	0.173551	0.225634	0.163265	0.0997925	0.227911	0.12851	0.197388	0.296564	0.321669	0.079447	0.0342318	0.150352	-0.0388038	0.0467341	0.0203667	0.0524255	0.0120152	0.00893089	
3.66821	33.1847	6.58091	0.171049	0.22968	0.171577	0.10014	0.228019	0.116898	0.189743	0.306435	0.31953	0.0895702	0.0385036	0.150642	-0.0438653	0.0416317	0.0175476	0.0591305	0.0107508	0.0106661	
3.66846	29.9814	6.71015	0.175917	0.2328	0.17067	0.10001	0.221257	0.103729	0.177521	0.307816	0.309162	0.0972711	0.044935	0.150917	-0.0448026	0.0381689	0.0156593	0.060787	0.00167765	0.0155531	
3.6687	26.2531	6.56336	0.180785	0.231049	0.169773	0.0974388	0.214508	0.0905609	0.165283	0.301577	0.298806	0.104984	0.0513663	0.151207	-0.0457399	0.0347176	0.0137711	0.0624435	-0.00739546	0.0204512	
3.66894	22.5337	6.19359	0.186251	0.227118	0.159046	0.0891762	0.207759	0.0752716	0.162643	0.290194	0.288439	0.104984	0.0505285	0.151497	-0.0463961	0.0312663	0.00787735	0.0641	-0.0164686	0.0253382	
3.66919	19.1176	5.68821	0.191717	0.218329	0.148335	0.0759964	0.20101	0.0646362	0.159988	0.278823	0.278083	0.104984	0.0497024	0.151787	-0.0470522	0.027815	0.00197983	0.0657678	-0.0255306	0.0302363	
3.66943	16.1151	5.12885	0.206521	0.20708	0.135818	0.0617409	0.201153	0.0589142	0.158722	0.26432	0.264513	0.0940051	0.0461504	0.151016	-0.049126	0.0270124	-0.00625992	0.0640662	-0.0288693	0.034717	
3.66967	13.5594	4.57747	0.226118	0.198279	0.123302	0.0474968	0.201307	0.0609436	0.15744	0.249818	0.250943	0.0830263	0.0425984	0.150253	-0.0511881	0.0262212	-0.00703812	0.0623646	-0.0321968	0.0392087	
3.66992	11.4445	4.06937	0.245703	0.195907	0.110786	0.0400047	0.20145	0.0666656	0.146591	0.235315	0.23544	0.0674197	0.0465989	0.149498	-0.0532619	0.0254186	0.00136185	0.060663	-0.0379313	0.0521347	
3.67016	9.73713	3.61073	0.26052	0.193548	0.0982819	0.0374413	0.201605	0.0723877	0.135727	0.220813	0.224576	0.0518131	0.0506111	0.148743	-0.0553239	0.0246274	0.0120125	0.0589727	-0.0393954	0.0650607	
3.6704	8.38773	3.20933	0.267953	0.193053	0.090065	0.0355873	0.201748	0.0697784	0.125458	0.200404	0.224733	0.0448835	0.0547059	0.152023	-0.0536485	0.0260263	0.0180817	0.0599756	-0.0371438	0.0824564	
3.67065	7.33511	2.87655	0.275398	0.192572	0.0818443	0.033741	0.201903	0.0671692	0.115204	0.179996	0.235718	0.037954	0.0588007	0.155312	-0.0519613	0.0274366	0.0196915	0.0609898	-0.034881	0.0998631	
3.67089	6.52586	2.61616	0.282545	0.187207	0.0736237	0.0322037	0.202045	0.0598907	0.114532	0.159587	0.249892	0.0418225	0.0583641	0.158592	-0.0502742	0.0288355	0.0205879	0.0619928	-0.0323632	0.112526	
3.67113	5.90903	2.42439	0.289692	0.181855	0.0654144	0.0306664	0.2022	0.0526428	0.113861	0.139179	0.264066	0.045691	0.0579393	0.16188	-0.048587	0.0302458	0.0192604	0.063007	-0.0298342	0.118159	
3.67138	5.44287	2.28821	0.298768	0.178291	0.0630264	0.0284004	0.199296	0.0474548	0.113464	0.123867	0.275292	0.0534641	0.0562282	0.165535	-0.0447558	0.0217838	0.0147057	0.0630182	-0.0274495	0.118906	
3.67162	5.09086	2.19829	0.307857	0.17474	0.0606346	0.0261459	0.196403	0.0422668	0.113007	0.108554	0.281877	0.0612373	0.0545171	0.169212	-0.0409128	0.0133333	0.00791168	0.0630295	-0.0250537	0.115447	
3.67186	4.83383	2.14947	0.317233	0.16859	0.0582428	0.0337143	0.190928	0.0479431	0.11261	0.0932422	0.284113	0.0665038	0.0553549	0.163635	-0.0370815	0.00487132	0.00125885	0.0716952	-0.026662	0.11392	
3.67211	4.65181	2.13415	0.32662	0.167321	0.0558662	0.0412979	0.190035	0.0536194	0.112152	0.0779299	0.281708	0.0625148	0.0516731	0.158066	-0.0332385	-0.0035792	-0.00314713	0.0803722	-0.0282592	0.112394	
3.67235	4.53583	2.15094	0.340777	0.173802	0.0540886	0.0474319	0.188845	0.0619049	0.117157	0.0628082	0.276307	0.0530303	0.0505285	0.152496	-0.0340938	-0.00506979	-0.00145721	0.0825471	-0.0279154	0.107957	
3.67259	4.4753	2.19804	0.359727	0.18273	0.0523109	0.0535812	0.187666	0.0701904	0.122101	0.0476864	0.266265	0.0435458	0.0493838	0.146919	-0.0349374	-0.00654893	0.00471878	0.0847333	-0.0233012	0.103531	
3.67284	4.46775	2.26809	0.383159	0.190428	0.0505333	0.0597305	0.186761	0.0707245	0.12709	0.0417092	0.258544	0.0381106	0.045407	0.150597	-0.0354998	0.000766456	0.00976181	0.0782537	-0.0139951	0.0991054	
3.67308	4.51567	2.35888	0.411372	0.198139	0.0487709	0.065876	0.185869	0.0712738	0.13205	0.0357319	0.250822	0.0326754	0.0459734	0.154266	-0.0360622	0.00809328	0.0125847	0.0717854	-0.00467797	0.0946796	
3.67332	4.61871	2.47449	0.442288	0.199166	0.0486412	0.0666199	0.184405	0.0646362	0.134171	0.0318265	0.242219	0.028819	0.0519328	0.154228	-0.0370815	0.0213481	0.0159378	0.065272	0.00186622	0.089518	
3.67357	4.77068	2.61722	0.477984	0.197771	0.0485153	0.0673752	0.182941	0.0580139	0.136322	0.0279329	0.233627	0.0249625	0.0578921	0.154205	-0.0336018	0.0346144	0.0192947	0.0587586	0.0084215	0.0843673	
3.67381	4.97687	2.78128	0.516668	0.200777	0.0582047	0.068119	0.181476	0.0513916	0.138428	0.0240274	0.218837	0.0211061	0.0666835	0.154182	-0.0236545	0.0390633	0.0226517	0.0522452	0.0102627	0.0792167	
3.67405	5.24502	2.97248	0.563321	0.198925	0.0679092	0.0688744	0.180012	0.0447845	0.140564	0.0201339	0.199418	0.0172496	0.0709554	0.154152	-0.0137073	0.0435236	0.0260201	0.0457431	0.0078558	0.0740661	
3.6743	5.58125	3.19399	0.616946	0.197974	0.0720749	0.0671577	0.182357	0.0485229	0.147888	0.0236583	0.185111	0.0182137	0.0694567	0.150085	-0.00854039	0.0380657	0.027977	0.0426554	0.000202447	0.0671473	
3.67454	6.00553	3.45858	0.675353	0.201906	0.0762444	0.0654564	0.184702	0.0522614	0.155197	0.0271947	0.17855	0.0191779	0.067958	0.146019	-0.00337346	0.0326193	0.0321846	0.039579	-0.00743984	0.0602395	
3.67478	6.54844	3.7842	0.736548	0.204303	0.08041	0.0637512	0.187047	0.0559998	0.172119	0.0307191	0.180193	0.0207204	0.0661761	0.141953	0.00179347	0.0271614	0.0360985	0.0451458	-0.0193525	0.061766	
3.67503	7.23812	4.18482	0.808912	0.204277	0.0845909	0.0620461	0.189392	0.0597687	0.189041	0.0342555	0.186489	0.022263	0.064406	0.137886	0.00697211	0.021715	0.0377884	0.0507239	-0.031254	0.0632926	
3.67527	8.11537	4.67962	0.903026	0.208627	0.0835419	0.0621758	0.19626	0.0613708	0.211517	0.0420187	0.198427	0.0243359	0.0669667	0.133133	0.010077	0.0211647	0.0356445	0.0584994	-0.0406599	0.0618649	
3.67551	9.23721	5.29728	1.02423	0.215425	0.0824966	0.0623169	0.203129	0.0629883	0.234039	0.0497939	0.210378	0.0356642	0.0695275	0.128387	0.0131818	0.0206258	0.029026	0.0662749	-0.0457954	0.0604482	
3.67576	10.6762	6.08128	1.17094	0.217949	0.0814476	0.0627518	0.209997	0.0645905	0.246933	0.0575572	0.222897	0.0525844	0.0695393	0.12365	0.0160054	0.0200754	0.0247841	0.065396	-0.0462391	0.0505972	
3.676	12.5098	7.08067	1.34793	0.225355	0.08041	0.0632019	0.216865	0.0662231	0.259842	0.0653324	0.235428	0.0695046	0.0740943	0.118912	0.0188291	0.0195365	0.0205536	0.0645283	-0.0466717	0.0407462	
3.67624	14.8139	8.36428	1.56097	0.235539	0.0875435	0.0637398	0.223733	0.0786743	0.263397	0.0716669	0.250846	0.0894135	0.0868508	0.128029	0.0129358	0.0241229	0.0160332	0.0741068	-0.045873	0.0361557	
3.67649	17.6234	10.0197	1.82023	0.245735	0.094677	0.0692062	0.230602	0.091156	0.266907	0.0780133	0.270917	0.109322	0.0996073	0.137154	0.00254332	0.0287208	0.0115242	0.0836965	-0.0450633	0.0315761	
3.67673	20.911	12.1312	2.13647	0.258963	0.10181	0.0817451	0.23747	0.103622	0.260544	0.0894915	0.295036	0.129231	0.112364	0.146271	-0.00531838	0.0333073	0.00728226	0.093275	-0.037166	0.0269965	
3.67697	24.5346	14.7612	2.52443	0.267333	0.108959	0.0942879	0.244338	0.116104	0.254211	0.108602	0.323807	0.14914	0.125132	0.155396	-0.0131684	0.0379052	0.00305176	0.102865	-0.0292575	0.022417	
3.67721	28.1864	17.9154	2.98165	0.270009	0.114456	0.103638	0.249528	0.122009	0.239319	0.139358	0.351382	0.157106	0.131186	0.16494	-0.022975	0.0439134	0.000102997	0.101017	-0.0265954	0.0201547	
3.67746	31.3769	21.5116	3.49464	0.272685	0.119965	0.112988	0.254718	0.12793	0.219635	0.174697	0.378969	0.165072	0.13272	0.174492	-0.0327699	0.0499331	0.00164032	0.0991799	-0.0239223	0.0179033	
3.6777	33.4789	25.3343	4.02995	0.275057	0.125462	0.112499	0.259908	0.136475	0.202927	0.202988	0.402206	0.173038	0.12774	0.183556	-0.0425765	0.0559528	0.000522614	0.0973318	-0.0212492	0.015652	
3.67794	33.9226	28.9703	4.53499	0.277428	0.130974	0.112026	0.265109	0.140366	0.186249	0.222134	0.416163	0.181016	0.12276	0.192627	-0.0523714	0.0619725	-0.000595093	0.095495	-0.018576	0.0134006	
3.67819	32.5117	31.8241	4.95117	0.272495	0.125015	0.114204	0.270299	0.132904	0.173965	0.226516	0.423921	0.180498	0.118819	0.189079	-0.0464312	0.0678088	-0.000469208	0.0990559	-0.0165351	0.0114019	
3.67843	29.5989	33.2914	5.21914	0.267561	0.119072	0.116394	0.275489	0.125458	0.166473	0.215657	0.42241	0.17998	0.114877	0.177834	-0.0404793	0.073645	-0.00256348	0.102628	-0.0144831	0.00941411	
3.67867	25.888	33.0342	5.30164	0.262628	0.113125	0.114265	0.280679	0.117722	0.156265	0.196892	0.42119	0.179462	0.110936	0.170929	-0.0345391	0.0706753	-0.000747681	0.0975459	-0.0124312	0.00505419	
3.67892	22.0319	31.1831	5.1945	0.257707	0.107182	0.102318	0.285881	0.109985	0.146088	0.168982	0.410689	0.178956	0.106995	0.164024	-0.0285871	0.0677056	-0.00340271	0.0924637	-0.0103792	0.00491142	
3.67916	18.4239	28.2516	4.92265	0.271214	0.105621	0.0849762	0.2865	0.10495	0.143707	0.143108	0.390944	0.165663	0.102569	0.158546	-0.0323012	0.0620184	-0.00709915	0.0813752	-0.00827172	0.00945804	
3.6794	15.2316	24.8557	4.53765	0.28472	0.104076	0.0676308	0.287119	0.0999298	0.141373	0.121819	0.366572	0.15237	0.0981558	0.153084	-0.0360036	0.0563427	-0.00854111	0.0702979	-0.00615318	0.0140156	
3.67965	12.5012	21.4684	4.10006	0.298227	0.102516	0.0595131	0.287738	0.0922852	0.139023	0.10653	0.344809	0.139077	0.0937424	0.145012	-0.0397177	0.050667	-0.0157204	0.0678638	-0.00403464	0.0185732	
3.67989	10.2225	18.3444	3.65451	0.311733	0.100967	0.051403	0.288368	0.0892944	0.136673	0.0912418	0.323046	0.125797	0.0893289	0.141571	-0.0434201	0.0449912	-0.0154419	0.065441	-0.0019161	0.0231308	
3.68013	8.3619	15.5736	3.23564	0.324023	0.0945015	0.0377502	0.286702	0.0914307	0.131912	0.0782395	0.310842	0.126194	0.0849155	0.143219	-0.0471342	0.0433516	-0.00878906	0.0718417	0.00524923	0.0290063	
3.68038	6.86816	13.1841	2.85982	0.336312	0.0880432	0.0241089	0.285036	0.0935822	0.127136	0.0652372	0.30793	0.126592	0.0805021	0.144875	-0.0508366	0.0417119	-0.00212097	0.0782537	0.0124256	0.0306646	
3.68062	5.68526	11.1783	2.53179	0.348601	0.0815887	0.0104561	0.283369	0.0960083	0.122391	0.0476626	0.299797	0.127279	0.0760886	0.146828	-0.0545507	0.0488782	0.0050087	0.0760112	0.0125033	0.0262607	
3.68086	4.75838	9.53801	2.25637	0.360902	0.0751305	-0.00318527	0.281714	0.0984497	0.117645	0.030088	0.291665	0.127978	0.0716752	0.148773	-0.058253	0.0560446	0.0121422	0.0737687	0.0125809	0.0218569	
3.68111	4.0362	8.23202	2.03378	0.372304	0.0700188	-0.00847626	0.284655	0.102325	0.113754	0.0189432	0.283992	0.130653	0.0664475	0.150391	-0.055031	0.0558726	0.0170097	0.0699936	0.00839931	0.0172005	
3.68135	3.47545	7.21804	1.86377	0.383705	0.0649185	-0.0137634	0.287595	0.106216	0.109909	0.00779834	0.276319	0.137969	0.0612198	0.152016	-0.0517973	0.0557006	0.0218925	0.0662299	0.00421768	0.012555	
3.68159	3.03578	6.4404	1.74397	0.395106	0.059803	-0.00921631	0.290535	0.110092	0.106018	0.005798	0.259365	0.148755	0.0559922	0.156227	-0.0485753	0.0555286	0.0267754	0.0624548	3.60608e-05	0.0137081	
3.68184	2.68905	5.84945	1.66721	0.406508	0.0547028	-0.00465775	0.293487	0.113983	0.102173	0.00380954	0.242424	0.164168	0.0507763	0.15583	-0.0453416	0.0553681	0.0316582	0.058691	-0.00413446	0.0190784	
3.68208	2.41815	5.40726	1.62351	0.422576	0.0544968	0.00265503	0.295856	0.117569	0.103073	0.000761375	0.223731	0.180341	0.0493248	0.15802	-0.054867	0.0506096	0.0319138	0.0565386	-0.00769494	0.0250527	
3.68232	2.20432	5.08157	1.6101	0.438644	0.054306	0.00998306	0.298224	0.121155	0.103989	-0.00227487	0.205037	0.187271	0.0478851	0.160217	-0.0643807	0.0458627	0.0321846	0.0543976	-0.0112554	0.0268208	
3.68257	2.03492	4.84522	1.62915	0.454713	0.0541153	0.00745773	0.300593	0.127075	0.104919	-0.00532304	0.195624	0.183306	0.0464337	0.162132	-0.0739061	0.0411042	0.0334282	0.0522565	-0.0148159	0.0270075	
3.68281	1.89979	4.68387	1.67531	0.470794	0.0539207	0.00494766	0.302974	0.128342	0.10585	-0.0083593	0.186223	0.170086	0.044994	0.164047	-0.0834199	0.0363573	0.0324402	0.0501154	-0.0183653	0.0271942	
3.68305	1.79669	4.58897	1.7478	0.485568	0.0549431	0.0105209	0.301438	0.120102	0.103821	-0.00893083	0.184882	0.158299	0.0433537	0.171432	-0.0766361	0.039992	0.0247269	0.0573387	-0.026784	0.0312357	
3.6833	1.72457	4.54993	1.84419	0.500343	0.0559807	0.0160904	0.299903	0.107239	0.101776	-0.00950235	0.18354	0.146525	0.0417134	0.178833	-0.0698406	0.0436268	0.0125465	0.0645733	-0.0352027	0.0352881	
3.68354	1.68038	4.55836	1.95552	0.524858	0.057003	0.0265808	0.291797	0.0966644	0.0997772	-0.0009294	0.191479	0.134173	0.0400731	0.186226	-0.0630568	0.0472615	0.00177002	0.0717967	-0.0436214	0.0393405	
3.68378	1.66064	4.61625	2.0844	0.549373	0.0580368	0.0370827	0.279131	0.0861206	0.0977325	0.00765547	0.19943	0.12182	0.0384446	0.193626	-0.0562613	0.0509077	-0.00677109	0.0790312	-0.052029	0.0433929	
3.68403	1.6619	4.72179	2.23398	0.580786	0.0566063	0.0368156	0.263979	0.0802155	0.100204	0.0168	0.198862	0.10637	0.0426574	0.196396	-0.051727	0.059129	-0.00907898	0.0797637	-0.0593829	0.0422617	
3.68427	1.68762	4.87681	2.40748	0.6122	0.0551872	0.0365601	0.248826	0.0743103	0.102676	0.0259563	0.198294	0.090932	0.0468821	0.199173	-0.0471811	0.0673616	-0.00690079	0.0805075	-0.0667368	0.0411306	
3.68451	1.74229	5.08768	2.61285	0.644121	0.0537682	0.0362892	0.239958	0.0657806	0.107834	0.0259563	0.197726	0.0801219	0.0513781	0.20166	-0.0426468	0.0755828	-0.00597763	0.0812512	-0.0740907	0.0399994	
3.68476	1.82469	5.36396	2.85488	0.676055	0.0523491	0.0360336	0.235672	0.0619202	0.108215	0.0259683	0.197171	0.0785673	0.0558859	0.204155	-0.0381009	0.0838155	-0.00729752	0.081995	-0.0814335	0.0388682	
3.685	1.92965	5.71345	3.14473	0.715763	0.0539856	0.0385971	0.233018	0.0733795	0.105667	0.0304214	0.201364	0.0857258	0.0605118	0.196861	-0.0362028	0.0901562	-0.0100937	0.0807216	-0.0759319	0.0399555	
3.68524	2.0558	6.1539	3.50311	0.763588	0.0556221	0.0411568	0.230363	0.0848541	0.103149	0.0348865	0.205569	0.10214	0.0696691	0.184952	-0.034293	0.096497	-0.0151138	0.0794482	-0.0704304	0.0410537	
3.68549	2.20581	6.70463	3.95094	0.827138	0.0572586	0.0437202	0.2259	0.0966034	0.100632	0.0484842	0.209774	0.123182	0.0827914	0.175926	-0.0323832	0.0940318	-0.0214081	0.0781748	-0.0649288	0.0421409	
3.68573	2.39006	7.39419	4.52149	0.908545	0.0589066	0.0462799	0.226007	0.108368	0.0980835	0.0620937	0.213979	0.144235	0.100445	0.166901	-0.0304735	0.0915781	-0.0232124	0.0769127	-0.0594273	0.0432391	
3.68597	2.62689	8.27141	5.252	1.0072	0.0629997	0.0488434	0.231637	0.120117	0.10083	0.0852169	0.221459	0.161228	0.116022	0.165764	-0.0268883	0.0889294	-0.015522	0.0725742	-0.0574751	0.0443264	
3.68622	2.93385	9.39277	6.19128	1.12371	0.0671043	0.051403	0.244886	0.131882	0.108383	0.108352	0.228951	0.17822	0.131599	0.169258	-0.0232913	0.0862807	-0.00558472	0.0682357	-0.0555229	0.0454246	
